name,city,lat,lon,type
Café Tara,Essaouira,31.5155014,-9.7681239,restaurant
Côté Crêpes,Essaouira,31.5041759,-9.7558299,restaurant
Cheap Grilled Sardines,Essaouira,31.5139479,-9.7678368,restaurant
Restaurante Vegetariano Local,Essaouira,31.5126262,-9.7707927,restaurant
la rose du sud,Essaouira,31.5140026,-9.7709516,restaurant
O'Bleu Mogador,Essaouira,31.5134688,-9.7666276,restaurant
Restaurant Seafood,Essaouira,31.5113854,-9.7707682,restaurant
Salma & kaltoum,Essaouira,31.5144693,-9.7685225,restaurant
THE LOFT,Essaouira,31.5124463,-9.7711852,restaurant
café restaurant Teranga,Essaouira,31.5138684,-9.7709761,restaurant
Le corail At Latifa,Essaouira,31.5137654,-9.77102,restaurant
Yoo Healthy Restaurant,Essaouira,31.5130465,-9.7716519,restaurant
Chez Ahmed عند أحمد,Essaouira,31.5143954,-9.7678491,restaurant
Trees little Birds,Essaouira,31.5150603,-9.768794,restaurant
AWRIRRTE,Essaouira,31.5148701,-9.7691243,restaurant
Khmissa,Essaouira,31.5137487,-9.7714346,restaurant
Sayef,Essaouira,31.5129673,-9.7692409,restaurant
Rosa Blanca,Essaouira,31.5053111,-9.7630949,restaurant
La Tolérance,Essaouira,31.5132733,-9.7705842,restaurant
Restaurante des Arcades,Essaouira,31.5129462,-9.7697165,restaurant
Restaurant Baghdad,Essaouira,31.515193,-9.7666581,restaurant
Snack Attack,Essaouira,31.5140815,-9.7634501,restaurant
Restaurant Bismillah,Essaouira,31.5143694,-9.7697622,restaurant
Casa Vera,Essaouira,31.5119753,-9.7718069,restaurant
Taros,Essaouira,31.5122421,-9.7721515,restaurant
La Coupole,Essaouira,31.5051299,-9.7635581,restaurant
Mega Loft,Essaouira,31.5132815,-9.7694758,restaurant
Arabico,Essaouira,31.5131769,-9.7694634,restaurant
Three little birds,Essaouira,31.5150981,-9.7687446,restaurant
MBeach,Essaouira,31.507844,-9.7662173,restaurant
PickNick Cafè Essaouira,Essaouira,31.5116472,-9.7708716,restaurant
La Casa,Essaouira,31.5139157,-9.7699204,restaurant
Zaytouna,Essaouira,31.5140671,-9.7708976,restaurant
Tajines and more,Essaouira,31.5139202,-9.7678731,restaurant
Mogador Nights,Essaouira,31.5134598,-9.769091,restaurant
Les 4 Saisons de Magador,Essaouira,31.513126,-9.7695171,restaurant
Zerda Mogador,Essaouira,31.5137629,-9.7700859,restaurant
La Smala,Essaouira,31.5140966,-9.7722794,restaurant
Restaurant La Licorne,Essaouira,31.5144253,-9.7722272,restaurant
Dar Ayour,Essaouira,31.5126287,-9.7725941,restaurant
Matto,Essaouira,31.5091068,-9.7581116,restaurant
Abdessamad,Essaouira,31.506244,-9.7564704,restaurant
Grillade,Essaouira,31.5076201,-9.7567412,restaurant
Petit déjeuner,Essaouira,31.5013743,-9.7583327,restaurant
Lamama Essaouira,Essaouira,31.5139245,-9.770553,restaurant
Chez Latifa,Essaouira,31.5127545,-9.7668746,restaurant
La Campana,Essaouira,31.516987,-9.7651774,restaurant
L'arôme des Alizés,Essaouira,31.5044455,-9.7575577,restaurant
BOSCO Seafood Restaurant,Essaouira,31.503292,-9.7565803,restaurant
Le Fondouk By Dar l'Oussia,Essaouira,31.5112997,-9.7703138,restaurant
KSOU,Essaouira,31.5120349,-9.7705966,restaurant
Le P'ti Bistrot,Essaouira,31.5045802,-9.755124,restaurant
Le Corail at Latifa,Essaouira,31.5139115,-9.7709946,restaurant
Chez Jawad,Essaouira,31.5140063,-9.7684075,restaurant
Chez Loubna,Essaouira,31.5135546,-9.768081,restaurant
Cote Plage,Essaouira,31.507934,-9.7661161,restaurant
Restaurant de la Baie,Essaouira,31.5070076,-9.7651031,restaurant
Restaurant De France,Oujda,34.6826408,-1.9164414,restaurant
Restaurant El Kabados,Oujda,34.6723598,-1.9160314,restaurant
More & Ben's,Oujda,34.6533707,-1.8966778,restaurant
Brimo Snack,Oujda,34.6805009,-1.9194455,restaurant
Restaurant Nacional,Oujda,34.6805539,-1.9198479,restaurant
Restaurant Miami Inn,Oujda,34.6816602,-1.9174026,restaurant
Ramses Pizza,Oujda,34.6791326,-1.919004,restaurant
Le Comme Chez Soi,Oujda,34.6818081,-1.9183227,restaurant
Le Dauphin,Oujda,34.6856988,-1.9174161,restaurant
Café La Belle D'Orient,Oujda,34.6880278,-1.9160535,restaurant
Snack Mic-Mac,Oujda,34.6926972,-1.9180286,restaurant
Mr. Smith,Oujda,34.6565768,-1.9007235,restaurant
Club Mistral,Oujda,34.6571103,-1.897322,restaurant
Luigi,Oujda,34.7115324,-1.920036,restaurant
Oum Al Qura,Oujda,34.685226,-1.9087301,restaurant
Brimo Snack,Oujda,34.6853888,-1.9190812,restaurant
Restaurant Montana,Oujda,34.6891739,-1.9192741,restaurant
Babylon,Oujda,34.6568163,-1.8978238,restaurant
Zaman Al Izza,Oujda,34.6688948,-1.8953283,restaurant
Restaurant Abderrahman Karan مطعم عبد الرحمن كران,Oujda,34.6814024,-1.8848368,restaurant
Restaurant Tament,Oujda,34.6915601,-1.8705976,restaurant
DC chicken,Oujda,34.6577216,-1.9013979,restaurant
Tok O Sushi,Oujda,34.6615159,-1.8980491,restaurant
كوزينة,Oujda,34.6940597,-1.9041968,restaurant
مطعم الرياحة,Oujda,34.7581001,-1.9374747,restaurant
Chez Lahsen,Oujda,34.6892187,-1.9045917,restaurant
O'48 CHEZ LOTFI,Oujda,34.6940408,-1.9186561,restaurant
Smash's : Burger & Chicken,Oujda,34.6549016,-1.8968239,restaurant
Restaurant Universitaire,Oujda,34.6513962,-1.9069991,restaurant
Restaurant Universitaire,Oujda,34.651319,-1.9072418,restaurant
Restaurant Universitaire,Oujda,34.6514823,-1.9067577,restaurant
Au 19 Heure,Casablanca,33.5827625,-7.6112767,cafe
Maeva,Casablanca,33.5957256,-7.5933532,cafe
Sampione,Casablanca,33.5928563,-7.5971409,cafe
Venezia Ice,Casablanca,33.5944312,-7.5954315,cafe
Alhana,Casablanca,33.5900564,-7.5931006,cafe
Café de la gare,Casablanca,33.5899952,-7.5905952,cafe
Bellevue,Casablanca,33.5906508,-7.5928083,cafe
Jus Bordeaux,Casablanca,33.5969487,-7.6279619,cafe
Café Splendeur,Casablanca,33.5962469,-7.6313052,cafe
Restaurant grillades au top,Casablanca,33.5111856,-7.6105369,cafe
Cafe Black Stone,Casablanca,33.5951697,-7.610295,cafe
Café Ghandi,Casablanca,33.5656336,-7.6379599,cafe
Lugano Glacier,Casablanca,33.5942402,-7.6376222,cafe
Café Galatina,Casablanca,33.5100873,-7.6507181,cafe
caffé Grandi,Casablanca,33.5200648,-7.651763,cafe
Valencia,Casablanca,33.5289904,-7.6487632,cafe
Havana,Casablanca,33.5285902,-7.6489134,cafe
Café Domani,Casablanca,33.5620309,-7.5591609,cafe
Café Ghurub الغروب,Casablanca,33.5936334,-7.6790181,cafe
Nzaha,Casablanca,33.589095,-7.6818777,cafe
O'palm,Casablanca,33.5886958,-7.6831655,cafe
Caffè Vernagno 1882,Casablanca,33.5766221,-7.6481068,cafe
Caniada,Casablanca,33.5835055,-7.6421257,cafe
Café Arije,Casablanca,33.5819086,-7.6432771,cafe
Café les familles,Casablanca,33.5819412,-7.6431848,cafe
Café le Bateau,Casablanca,33.5798896,-7.6370591,cafe
Café Espace Mozart,Casablanca,33.5801248,-7.6367203,cafe
Glacier Oliveri,Casablanca,33.5848346,-7.622941,cafe
Café Agoustine,Casablanca,33.5785797,-7.6401447,cafe
Café Caldo,Casablanca,33.579835,-7.640015,cafe
Café Céleste,Casablanca,33.5804839,-7.6412073,cafe
CAP 3000,Casablanca,33.5806609,-7.6410259,cafe
Café au Petit 'Maroc مقهى إلى المغرب الصغير,Casablanca,33.5978903,-7.6344273,cafe
Café Bidawa,Casablanca,33.5985843,-7.6326802,cafe
Diwan,Casablanca,33.5916481,-7.6351298,cafe
Patisserie&Traiteur TAZI,Casablanca,33.595696,-7.6301959,cafe
Segafredo,Casablanca,33.5922407,-7.6336602,cafe
jardin de Rome,Casablanca,33.5923237,-7.6319383,cafe
Le Red's,Casablanca,33.5929027,-7.62923,cafe
Le Noble,Casablanca,33.5860329,-7.6342615,cafe
Garibaldi,Casablanca,33.601513,-7.6330486,cafe
Venezia Ice,Casablanca,33.5866466,-7.6335102,cafe
Meet Up Coffee Pool,Casablanca,33.5917023,-7.6383239,cafe
La Flèche d’Anfa,Casablanca,33.5904217,-7.6380902,cafe
Petrom بتروم,Casablanca,33.5093888,-7.6308528,cafe
La Passion,Casablanca,33.6117108,-7.4821246,cafe
Casa Bianca,Casablanca,33.6144212,-7.4864283,cafe
Golf Sud,Casablanca,33.6142458,-7.48762,cafe
Le Rital,Casablanca,33.614251,-7.4876961,cafe
New Town,Casablanca,33.6117795,-7.4808035,cafe
Café Pasteur,Casablanca,33.5737657,-7.6245966,cafe
café Etoile Plazza,Casablanca,33.5740365,-7.6250894,cafe
café Alice,Casablanca,33.5740455,-7.6252611,cafe
café Gigi,Casablanca,33.57405,-7.6253952,cafe
café Vesal,Casablanca,33.5728315,-7.6205101,cafe
Cannelle,Casablanca,33.572472,-7.6571393,cafe
Espace Coffee,Casablanca,33.5711177,-7.6517212,cafe
Café Lily White,Casablanca,33.5715053,-7.6241079,cafe
Café Soraya,Casablanca,33.5715156,-7.6244653,cafe
La Brioche Dorée,Casablanca,33.5693746,-7.6255745,cafe
Gelatino,Casablanca,33.5936482,-7.6162016,cafe
Nouaima,Casablanca,33.592001,-7.626468,cafe
Café Anfa,Casablanca,33.5813192,-7.6383988,cafe
Café O'kfé,Casablanca,33.5816678,-7.6389138,cafe
Café Mandela,Casablanca,33.6014368,-7.6336494,cafe
Cups,Casablanca,33.5926384,-7.6295335,cafe
Marjonel,Casablanca,33.5583463,-7.5604482,cafe
ستاربكس,Casablanca,33.5995419,-7.6123798,cafe
Astoria,Casablanca,33.5941874,-7.5873723,cafe
Café Iligh,Casablanca,33.5908419,-7.5907101,cafe
Wardane,Casablanca,33.5569778,-7.6827368,cafe
Babel,Casablanca,33.5557009,-7.6827946,cafe
BlueBerry,Casablanca,33.5996574,-7.6122203,cafe
Caféino,Casablanca,33.5994386,-7.6125072,cafe
Segafredo,Casablanca,33.5992366,-7.6127376,cafe
Segafredo,Casablanca,33.5917771,-7.627272,cafe
Café Glacier Rachidi,Casablanca,33.5938662,-7.6283156,cafe
Café Glacier de l'Oize,Casablanca,33.594726,-7.6274061,cafe
Café glacier Casa Anfa,Casablanca,33.5953965,-7.6263675,cafe
Café La cabane,Casablanca,33.5955168,-7.6265613,cafe
Café Madrid,Casablanca,33.5954404,-7.6264835,cafe
Alegria,Casablanca,33.5838531,-7.5813298,cafe
Boulangerie-Pâtisserie Amanouz,Casablanca,33.5846642,-7.5804276,cafe
Essalam Juice,Casablanca,33.5852765,-7.5809747,cafe
Clivia Ice,Casablanca,33.5853413,-7.581302,cafe
Sunset,Casablanca,33.5941228,-7.6443566,cafe
Le Local,Casablanca,33.5942483,-7.6434224,cafe
Amiga,Casablanca,33.5741004,-7.6148563,cafe
Café Karibo,Casablanca,33.5924741,-7.6254288,cafe
Le passage,Casablanca,33.5941743,-7.6252608,cafe
café le mirage,Casablanca,33.5938975,-7.6283639,cafe
San mimoun,Casablanca,33.5936871,-7.628102,cafe
Café saphir bleu,Casablanca,33.5945113,-7.6281082,cafe
Lora Café Restaurant,Casablanca,33.5943442,-7.6286229,cafe
Gaugan,Casablanca,33.5927658,-7.6242626,cafe
Faraj,Casablanca,33.593897,-7.6251899,cafe
Rachidi,Casablanca,33.5930352,-7.6266798,cafe
Café Lkarma,Casablanca,33.5148297,-7.6557369,cafe
Café De France,Casablanca,33.5954385,-7.617482,cafe
Café Odissea,Casablanca,33.5940836,-7.6183033,cafe
Café Vogue,Casablanca,33.5945042,-7.6183755,cafe
Total طوطال,Casablanca,33.5152721,-7.6553456,cafe
L'étudiant,Casablanca,33.5664433,-7.5429261,cafe
Landoud Madjine ⵍⵓⵏⴹⵓⵏ ⵎⵥⵥⵉⵏ لنضون مجين,Casablanca,33.5609838,-7.6704245,cafe
Café Kasmou ⴽⵓⵚⵎⵓ مقهى كصمو,Casablanca,33.5602328,-7.670564,cafe
Le Lys,Casablanca,33.5914444,-7.594961,cafe
Face Cafe,Casablanca,33.6006767,-7.635819,cafe
The voice,Casablanca,33.5635411,-7.5568378,cafe
Belle d'Anfa,Casablanca,33.5896085,-7.6276965,cafe
Le Yeel's,Casablanca,33.5900878,-7.6303874,cafe
astoria,Casablanca,33.5962813,-7.6168974,cafe
La Chope,Casablanca,33.5942999,-7.6164602,cafe
Don Quichotte,Casablanca,33.5970492,-7.6163612,cafe
isis,Casablanca,33.5950092,-7.6173804,cafe
Eden Ice,Casablanca,33.5947705,-7.6170384,cafe
Le Maroc,Casablanca,33.5999428,-7.6140803,cafe
Montréal,Casablanca,33.5945485,-7.6155381,cafe
Nasma,Casablanca,33.5945946,-7.6157947,cafe
La Petite Perle,Casablanca,33.594108,-7.6156948,cafe
Au Clair de Lune,Casablanca,33.5944909,-7.6134185,cafe
Caza Ameal,Casablanca,33.5952468,-7.616121,cafe
agarta,Casablanca,33.5987015,-7.6149462,cafe
Café Lurizia,Casablanca,33.5635742,-7.674377,cafe
Café Glacier EGO,Casablanca,33.5849588,-7.61423,cafe
Café Bybal,Casablanca,33.5646373,-7.6741411,cafe
Café Free Times,Casablanca,33.5669433,-7.6729512,cafe
Cafe May,Casablanca,33.5859992,-7.6045843,cafe
Café de l'Arrivée,Casablanca,33.5896275,-7.5920967,cafe
Café Dubois,Casablanca,33.5876158,-7.6138836,cafe
Café Yasmina,Casablanca,33.5856704,-7.6133866,cafe
Jus Rosenheim,Casablanca,33.5857277,-7.6119478,cafe
La Colina,Casablanca,33.588729,-7.6162319,cafe
La Perle Blanche,Casablanca,33.5860749,-7.6114696,cafe
Les Gémaux,Casablanca,33.5871751,-7.6120277,cafe
Martello,Casablanca,33.5827185,-7.6174892,cafe
Café O'Joe,Casablanca,33.594084,-7.6131607,cafe
Café Jasmine,Casablanca,33.592787,-7.6062993,cafe
Al Anbar العنبر,Casablanca,33.5489722,-7.67964,cafe
Café Bravo,Casablanca,33.6143776,-7.4888131,cafe
Café Africana,Casablanca,33.6202172,-7.4872601,cafe
Ghiwan,Casablanca,33.538861,-7.6796506,cafe
Café Auriga,Casablanca,33.5837774,-7.6437145,cafe
leopardi ليوباردي,Casablanca,33.551528,-7.6817191,cafe
nafoura النافورة,Casablanca,33.5467357,-7.6815776,cafe
Café Romantique,Casablanca,33.5740209,-7.5819074,cafe
Zineb,Casablanca,33.6007115,-7.6332406,cafe
ستاربكس,Casablanca,33.5981399,-7.6647762,cafe
ستاربكس,Casablanca,33.576784,-7.7059305,cafe
Paul,Casablanca,33.598856,-7.6644368,cafe
Costa,Casablanca,33.5984634,-7.6645137,cafe
Diamant bleu الجوهرة الزرقاء,Casablanca,33.5514099,-7.6821065,cafe
Emilia,Casablanca,33.5481455,-7.6808525,cafe
la lambra العنبرة,Casablanca,33.5993093,-7.5205074,cafe
very ڤيري,Casablanca,33.603415,-7.6425831,cafe
Fadaa bladi فضاء بلادي,Casablanca,33.5442269,-7.6787862,cafe
le Châtelet,Casablanca,33.586116,-7.6350081,cafe
Café Fairplay,Casablanca,33.5973188,-7.6382518,cafe
Café Karima مقهى كريمة,Casablanca,33.5996177,-7.5824027,cafe
محطة إستراحة أفريقيا,Casablanca,33.5110136,-7.6105863,cafe
Beverly Bakery & Cafe,Casablanca,33.5961331,-7.6416036,cafe
Boca Chica,Casablanca,33.6090023,-7.6505619,cafe
Café Charles Dego,Casablanca,33.5436554,-7.5682412,cafe
Café Kyoto,Casablanca,33.5396601,-7.5997898,cafe
Café Azhar,Casablanca,33.5430671,-7.6879747,cafe
Café Poco Loco,Casablanca,33.5733956,-7.7072231,cafe
Café Kairaouan,Casablanca,33.5602694,-7.6753643,cafe
Café One Love,Casablanca,33.5825944,-7.6280953,cafe
Every Day,Casablanca,33.552273,-7.6788347,cafe
San Diego,Casablanca,33.55244,-7.6782792,cafe
Café Basma,Casablanca,33.5389745,-7.5561869,cafe
Casaforme,Casablanca,33.5616595,-7.6119677,cafe
Blanca بلانكا,Casablanca,33.5485459,-7.6806587,cafe
park stadium,Casablanca,33.6073661,-7.53687,cafe
chefchaouni,Casablanca,33.6069768,-7.5381815,cafe
source d'or,Casablanca,33.6057064,-7.5385639,cafe
Le Crepuscule,Casablanca,33.5933207,-7.6791,cafe
côté d'or,Casablanca,33.5771392,-7.625501,cafe
espace imossak,Casablanca,33.6098867,-7.5427429,cafe
la paela mar,Casablanca,33.6090344,-7.5417347,cafe
tizi ousli,Casablanca,33.6065582,-7.5386788,cafe
café mouad,Casablanca,33.5773541,-7.6268773,cafe
riad bladi رياض بلادي,Casablanca,33.5410743,-7.6770261,cafe
bella festa,Casablanca,33.5412067,-7.6768273,cafe
Café ambar,Casablanca,33.5432244,-7.6797457,cafe
café rabii,Casablanca,33.5595686,-7.6903551,cafe
Café,Casablanca,33.5771471,-7.615869,cafe
Cafe 2 Mars,Casablanca,33.5661039,-7.6093338,cafe
Mondial,Casablanca,33.5711485,-7.6130091,cafe
Boudad,Casablanca,33.5908082,-7.6049423,cafe
Le 5 Palmiers,Casablanca,33.5322685,-7.5849699,cafe
Zounhours,Casablanca,33.5312563,-7.5880645,cafe
Clip Cafe,Casablanca,33.5397459,-7.5998991,cafe
Café La Source,Casablanca,33.5478561,-7.6020569,cafe
Café Syntia,Casablanca,33.5461983,-7.6020982,cafe
El Baouraoui Café,Casablanca,33.5462575,-7.6021096,cafe
Palais Amira,Casablanca,33.5355652,-7.5957638,cafe
Ixia,Casablanca,33.539469,-7.5791851,cafe
Cafe Rosage,Casablanca,33.5423571,-7.5856224,cafe
Skybury Café,Casablanca,33.5375745,-7.5853535,cafe
Espace La Parisien,Casablanca,33.5369536,-7.5863788,cafe
Cafe El Osra,Casablanca,33.5367993,-7.5866456,cafe
Espace Al Mouatine,Casablanca,33.5353707,-7.5861213,cafe
Espace Palma,Casablanca,33.5344037,-7.585955,cafe
Cafe Di Latorre,Casablanca,33.5377182,-7.5857055,cafe
Adana d'or,Casablanca,33.5381005,-7.5850551,cafe
Al Turkia,Casablanca,33.5388293,-7.5838058,cafe
Espace Laghlimi,Casablanca,33.5409129,-7.5927289,cafe
Espace El Gharbia,Casablanca,33.5373169,-7.5864244,cafe
Cafe Al Amal,Casablanca,33.5324429,-7.5846836,cafe
Argana,Casablanca,33.5647444,-7.5915889,cafe
La Qualité,Casablanca,33.5655066,-7.5923198,cafe
Argana,Casablanca,33.5651087,-7.5919417,cafe
Golden Space,Casablanca,33.5832101,-7.5988175,cafe
Cafe du Pont,Casablanca,33.5826297,-7.5984453,cafe
Café Sbaï,Casablanca,33.5667425,-7.5894016,cafe
Cafe Zodiaque,Casablanca,33.5418954,-7.5712685,cafe
Cafe La Liga,Casablanca,33.5468661,-7.57153,cafe
Nescafe,Casablanca,33.5468069,-7.5716347,cafe
Golden Cup,Casablanca,33.5430099,-7.5732386,cafe
Café Anas,Casablanca,33.5466593,-7.5770688,cafe
Verona Cafe,Casablanca,33.5522891,-7.5823005,cafe
Cafe Rania,Casablanca,33.550901,-7.57429,cafe
Moody's,Casablanca,33.598514,-7.5804283,cafe
Canova,Casablanca,33.595432,-7.5874154,cafe
Cafe Glacier,Casablanca,33.567276,-7.6445413,cafe
Cafe Barcelona,Casablanca,33.5831677,-7.5543948,cafe
Bice Coffee,Casablanca,33.5786259,-7.5140946,cafe
Café Napoli,Casablanca,33.5620155,-7.5628182,cafe
The Coffee Break,Casablanca,33.6144205,-7.5353886,cafe
Cafe El Makhfi,Casablanca,33.5465565,-7.4828482,cafe
Siciliano Cafe,Casablanca,33.6129663,-7.5457084,cafe
Cafe L'Albatros,Casablanca,33.5851173,-7.6131231,cafe
Café Aloha,Casablanca,33.5848954,-7.6147637,cafe
Café Lucca El Ghazali,Casablanca,33.5677929,-7.5606577,cafe
Café La Canyada,Casablanca,33.5743744,-7.5580466,cafe
Café Oum Erabia,Casablanca,33.5698423,-7.5575115,cafe
Café Canarias,Casablanca,33.5629184,-7.539475,cafe
Café Du Capitan,Casablanca,33.5617942,-7.5413981,cafe
Café Rojayne,Casablanca,33.558598,-7.5465936,cafe
Café Monsieur,Casablanca,33.5877075,-7.6142021,cafe
Café Al Horia,Casablanca,33.5640158,-7.5694406,cafe
Café Rostou,Casablanca,33.5619356,-7.5719364,cafe
Café Les Alpes,Casablanca,33.5869275,-7.6119141,cafe
Cafe Le 13,Casablanca,33.5553235,-7.6269016,cafe
La Goyave,Casablanca,33.5543439,-7.6237741,cafe
Café Al Amana,Casablanca,33.583915,-7.6283175,cafe
Café Club,Casablanca,33.5828766,-7.6294366,cafe
Espace Café,Casablanca,33.5845274,-7.6211093,cafe
Café Élite,Casablanca,33.5867395,-7.6191245,cafe
Glacier Cafeteria Tasman,Casablanca,33.5871897,-7.6202121,cafe
Brasserie Soleil,Casablanca,33.5877405,-7.6189394,cafe
Café Faracha,Casablanca,33.5879583,-7.6182568,cafe
Café la Palmerale,Casablanca,33.5879494,-7.6185545,cafe
Café Le Capitole,Casablanca,33.5879025,-7.6191325,cafe
VIP Ole Cafe,Casablanca,33.5885756,-7.6196589,cafe
Cafe Nadif,Casablanca,33.588751,-7.619964,cafe
Café Fiori,Casablanca,33.5862713,-7.6216806,cafe
Red Coffee,Casablanca,33.583428,-7.6228702,cafe
El Presto,Casablanca,33.5853457,-7.6211469,cafe
Café Icarus,Casablanca,33.585291,-7.6211999,cafe
Café Panam,Casablanca,33.5851156,-7.6208572,cafe
La Fontaine à Jus,Casablanca,33.5850083,-7.6209129,cafe
Cafétéria Tassili,Casablanca,33.5844994,-7.6213132,cafe
Ballon Ovale,Casablanca,33.5836123,-7.6196985,cafe
Café Bleu-Blanc,Casablanca,33.5829219,-7.6307144,cafe
Glacier Missouri,Casablanca,33.5802013,-7.6334944,cafe
Café de Nono,Casablanca,33.5798063,-7.6346713,cafe
Café Palmier,Casablanca,33.5783147,-7.630255,cafe
Café Snack Al Hadaf,Casablanca,33.5725732,-7.6305762,cafe
Salon Thé,Casablanca,33.5725537,-7.6294597,cafe
Fuego,Casablanca,33.5739174,-7.6309879,cafe
Les Amis,Casablanca,33.5751555,-7.6260312,cafe
Café Abd El Moumen,Casablanca,33.5748985,-7.6260272,cafe
Ifri,Casablanca,33.5745655,-7.6403026,cafe
Café Arcadie,Casablanca,33.5704211,-7.643538,cafe
Real Time Coffee,Casablanca,33.5729262,-7.6383609,cafe
Phuket's,Casablanca,33.5757584,-7.636172,cafe
Mira Fiori,Casablanca,33.5744069,-7.6377277,cafe
Café Majorelle,Casablanca,33.6135058,-7.5274158,cafe
Cafe Agouz Harbala,Casablanca,33.5382832,-7.5869816,cafe
La Seine,Casablanca,33.5689662,-7.62583,cafe
Cafe Roma!,Casablanca,33.5343869,-7.5896323,cafe
Cafe El Mamouina,Casablanca,33.5405574,-7.5940479,cafe
Cafe 7iLES,Casablanca,33.5379205,-7.5953695,cafe
Milk House,Casablanca,33.5393329,-7.599079,cafe
Cafe Galactica,Casablanca,33.5391445,-7.5989114,cafe
Massilya Cafe,Casablanca,33.5695909,-7.6257804,cafe
Café Essannara,Casablanca,33.570073,-7.6076353,cafe
Cafe Riscatto,Casablanca,33.5701161,-7.6066791,cafe
Cafe Holton,Casablanca,33.5709295,-7.6044327,cafe
Cafe Mogador,Casablanca,33.570701,-7.6038694,cafe
